id_consulta,cpf_paciente,nome_paciente,data_nascimento,sexo,data_consulta,especialidade,cid_diagnostico,descricao_diagnostico,id_medico,nome_medico
6d2f3d3b-4971-4113-b9d9-899a1564b154,80594261767,Luan Silva,1958-02-09,M,2023-03-12,Clinica Geral,E11,Diabetes mellitus tipo 2,ff76edaa-fdba-4334-92ff-2cc005639054,Luigi Dias
a088a881-0aaa-43b0-9974-8a8d85f5de18,80594261767,Luan Silva,1958-02-09,M,2024-10-05,Endocrinologia,E11,Diabetes mellitus tipo 2,8d98d556-575a-4577-8df8-0556a5b1f054,Mateus da Rocha
82ceaab0-8945-4e8f-be06-d9d1e7ac86d1,80594261767,Luan Silva,1958-02-09,M,2023-03-30,Clinica Geral,E11,Diabetes mellitus tipo 2,8d98d556-575a-4577-8df8-0556a5b1f054,Mateus da Rocha
a594f511-4f7a-4e7d-ab72-4a1820cd4ac7,07193682512,Dr. Miguel Correia,1975-07-10,M,2024-03-15,Cardiologia,E66,Obesidade,b43f7643-acd6-4f86-84b2-f2681f935fe8,Mateus Souza
6e715370-f0e5-436c-abe5-c6ef3232f0e2,07193682512,Dr. Miguel Correia,1975-07-10,M,2024-07-20,Cardiologia,E66,Obesidade,8d98d556-575a-4577-8df8-0556a5b1f054,Mateus da Rocha
5995f31b-ce8c-4a00-a13b-c6f992a6a2bd,10964735857,Helena Souza,1972-07-09,F,2024-06-14,Endocrinologia,E11,Diabetes mellitus tipo 2,8d98d556-575a-4577-8df8-0556a5b1f054,Mateus da Rocha
6bd44535-95ba-4c3e-8d8c-337057460d2c,60137542844,Vinícius Albuquerque,1983-08-12,M,2023-09-03,Nutrologia,Z00,Consulta de rotina,c97b2b9a-1e5d-4318-a715-94ea27f03edf,Luna Melo
9500600d-b5fe-4e63-b56f-da4b7e5234b1,60137542844,Vinícius Albuquerque,1983-08-12,M,2024-10-15,Clinica Geral,R73,Glicemia elevada / Pre-diabetes,a2819a78-2c03-4911-8b5f-9610e09b9f5e,Alícia Freitas
3998a1dc-cba3-48f1-806b-43c9ec3ba316,60137542844,Vinícius Albuquerque,1983-08-12,M,2023-11-21,Endocrinologia,Z00,Consulta de rotina,b43f7643-acd6-4f86-84b2-f2681f935fe8,Mateus Souza
5049f586-0c5b-4059-bf70-538b86100c50,60137542844,Vinícius Albuquerque,1983-08-12,M,2024-03-06,Cardiologia,Z00,Consulta de rotina,53e4503c-ce3f-4c36-911b-0819cd4ce6a2,Lucas Lima
dfc663bb-8d27-48da-9061-06fdad9c33c0,52970641801,Luiz Henrique Nogueira,1951-12-15,M,2023-01-18,Clinica Geral,Z00,Consulta de rotina,3d60c462-ce2d-4ac1-ab14-0765b867c570,Anthony Sousa
7cf8e930-4446-47f5-bac8-1330ec81f2cf,52970641801,Luiz Henrique Nogueira,1951-12-15,M,2023-08-09,Clinica Geral,Z00,Consulta de rotina,5df79933-d5a6-40f0-96e9-74131b3028bd,Dr. Lucas Gabriel da Rosa
fc6f40c0-4110-46ed-b427-f8f0e21ae06b,03417985684,Igor Guerra,1977-03-15,M,2023-10-21,Nutrologia,Z00,Consulta de rotina,8ab61bd6-bc97-456b-885d-7e6c3d26a368,Ester Carvalho
ceaf57ea-5c31-4914-b1b3-a3b078b208b4,53681409242,Sr. Lorenzo Rios,1966-04-13,M,2023-03-27,Cardiologia,E66,Obesidade,5df79933-d5a6-40f0-96e9-74131b3028bd,Dr. Lucas Gabriel da Rosa
c09711cb-4f4c-45df-97df-c2a4887d4e00,53681409242,Sr. Lorenzo Rios,1966-04-13,M,2023-12-01,Nutrologia,E66,Obesidade,8ab61bd6-bc97-456b-885d-7e6c3d26a368,Ester Carvalho
d2077bb5-a1f9-4c24-87bf-68ef92e47b03,53681409242,Sr. Lorenzo Rios,1966-04-13,M,2024-12-16,Nutrologia,E66,Obesidade,5df79933-d5a6-40f0-96e9-74131b3028bd,Dr. Lucas Gabriel da Rosa
f6376eed-30e8-45c2-83a6-a70966d58027,53681409242,Sr. Lorenzo Rios,1966-04-13,M,2023-03-30,Nutrologia,E66,Obesidade,8d98d556-575a-4577-8df8-0556a5b1f054,Mateus da Rocha
01d17556-44ad-4bbe-ac01-d0133fb176a4,97803524141,Maria Júlia Cavalcante,1983-06-21,F,2024-11-13,Endocrinologia,R73,Glicemia elevada / Pre-diabetes,5df79933-d5a6-40f0-96e9-74131b3028bd,Dr. Lucas Gabriel da Rosa
b0664494-494b-4f6b-991c-34d38b4cc6a1,18032694722,Dr. Theo Pimenta,2001-03-13,M,2024-12-19,Clinica Geral,Z00,Consulta de rotina,ff76edaa-fdba-4334-92ff-2cc005639054,Luigi Dias
760de2ef-65e5-44d3-8a4d-01e1da136dd7,74605813217,Dr. Thales da Rosa,1986-08-01,M,2024-06-19,Cardiologia,Z00,Consulta de rotina,b43f7643-acd6-4f86-84b2-f2681f935fe8,Mateus Souza
f57e97ae-aca2-453b-bfd1-55413dd8ccf0,74605813217,Dr. Thales da Rosa,1986-08-01,M,2023-05-01,Clinica Geral,R73,Glicemia elevada / Pre-diabetes,5df79933-d5a6-40f0-96e9-74131b3028bd,Dr. Lucas Gabriel da Rosa
a3336383-e8c7-454e-b558-13f18d155630,19437605270,Alexandre Machado,1955-03-23,M,2024-12-30,Clinica Geral,E66,Obesidade,5df79933-d5a6-40f0-96e9-74131b3028bd,Dr. Lucas Gabriel da Rosa
9df204c6-d6f3-4db6-b597-00e25236bd5b,19437605270,Alexandre Machado,1955-03-23,M,2024-08-03,Endocrinologia,E66,Obesidade,a2819a78-2c03-4911-8b5f-9610e09b9f5e,Alícia Freitas
c60e4903-2e1a-4b1a-ab78-d03be238a551,19437605270,Alexandre Machado,1955-03-23,M,2024-11-21,Clinica Geral,E66,Obesidade,53e4503c-ce3f-4c36-911b-0819cd4ce6a2,Lucas Lima
786acf38-956b-4882-9e2a-46a874e49397,61273850408,Vinicius Montenegro,1986-06-02,M,2023-01-13,Endocrinologia,Z00,Consulta de rotina,c97b2b9a-1e5d-4318-a715-94ea27f03edf,Luna Melo
3fb24de6-019d-4692-ad17-bb7a7615ce10,61273850408,Vinicius Montenegro,1986-06-02,M,2023-06-03,Endocrinologia,R73,Glicemia elevada / Pre-diabetes,635e7849-c05c-448f-902a-5930d433e303,Dra. Stella Farias
474e72fd-32fc-4ad6-b7c2-0d388768eaa9,79068231413,Lorena da Luz,1995-10-17,F,2023-11-26,Endocrinologia,Z00,Consulta de rotina,8d98d556-575a-4577-8df8-0556a5b1f054,Mateus da Rocha
