id_exame,numero_cpf,paciente_nome,data_coleta,tipo_exame,resultado_valor,unidade,valor_referencia_min,valor_referencia_max,status_resultado,id_laboratorio,nome_laboratorio
c332bbc2-fe7d-48cc-8924-e97b8f7dd939,07935148600,Emanuella Mendes,2023-04-06,Glicemia de Jejum,162.9,mg/dL,70.0,99.0,Critico,84f27623-63c9-4f7d-bf67-371489887636,Lab Mendonça
bbef9fe9-d1f3-4dc4-9be1-1833e89162cd,07935148600,Emanuella Mendes,2024-09-09,HbA1c,6.9,%,4.0,5.6,Alterado,8ca08d04-5b7f-43a7-bede-c2bb7dce81aa,Lab da Luz
9071afb8-93e3-48b5-aa89-85763e68c478,80967542383,Otto Vasconcelos,2024-06-18,Colesterol Total,142.2,mg/dL,0.0,200.0,Normal,8838e9a0-7386-4a82-89ca-1aa09fb4fc7f,Lab Siqueira
9fb7c2e7-edab-4770-8999-82783a73b2b8,80967542383,Otto Vasconcelos,2023-02-14,Triglicerideos,213.1,mg/dL,0.0,150.0,Critico,8ca08d04-5b7f-43a7-bede-c2bb7dce81aa,Lab da Luz
5e7decd1-806a-4e79-9925-1dc354d04b31,80967542383,Otto Vasconcelos,2023-08-23,Colesterol Total,204.3,mg/dL,0.0,200.0,Alterado,84f27623-63c9-4f7d-bf67-371489887636,Lab Mendonça
f686748d-a3df-4453-be0e-5b9b36e0bdfb,80967542383,Otto Vasconcelos,2023-12-25,Colesterol Total,136.7,mg/dL,0.0,200.0,Normal,8ca08d04-5b7f-43a7-bede-c2bb7dce81aa,Lab da Luz
51324df3-b9a1-46c1-b2e7-e6715ce25e81,80967542383,Otto Vasconcelos,2024-03-11,Glicemia de Jejum,163.4,mg/dL,70.0,99.0,Critico,84f27623-63c9-4f7d-bf67-371489887636,Lab Mendonça
22b75c02-e116-4049-96bf-24ebd9033965,53241860744,Nicolas Fogaça,2023-08-27,Colesterol Total,150.9,mg/dL,0.0,200.0,Normal,8ca08d04-5b7f-43a7-bede-c2bb7dce81aa,Lab da Luz
2c30f967-e3ed-478e-8b1a-5e237a9c690f,53241860744,Nicolas Fogaça,2024-09-04,Triglicerideos,192.2,mg/dL,0.0,150.0,Alterado,8838e9a0-7386-4a82-89ca-1aa09fb4fc7f,Lab Siqueira
e7883f47-10b1-4fe8-877c-ef1d928b80aa,53986201424,Bento da Paz,2023-07-13,Triglicerideos,145.1,mg/dL,0.0,150.0,Normal,8ca08d04-5b7f-43a7-bede-c2bb7dce81aa,Lab da Luz
a69803e1-ea7c-489c-b0e6-5d33a7859049,53986201424,Bento da Paz,2024-08-14,Glicemia de Jejum,126.7,mg/dL,70.0,99.0,Alterado,8838e9a0-7386-4a82-89ca-1aa09fb4fc7f,Lab Siqueira
505ca891-a193-4cad-a1d3-6b615d786b1f,53986201424,Bento da Paz,2024-06-16,Glicemia de Jejum,98.8,mg/dL,70.0,99.0,Normal,84f27623-63c9-4f7d-bf67-371489887636,Lab Mendonça
98fad82c-523c-4800-ac60-bfe35ac224b2,53986201424,Bento da Paz,2024-11-01,Colesterol Total,188.3,mg/dL,0.0,200.0,Normal,8838e9a0-7386-4a82-89ca-1aa09fb4fc7f,Lab Siqueira
47042d55-cfa6-4622-acf0-a2c61e799829,53986201424,Bento da Paz,2024-02-23,Triglicerideos,107.2,mg/dL,0.0,150.0,Normal,8838e9a0-7386-4a82-89ca-1aa09fb4fc7f,Lab Siqueira
00e9da98-bcf5-490c-8c95-b734cfb01fdc,21734085690,Ana Lívia Correia,2024-03-12,HbA1c,4.8,%,4.0,5.6,Normal,8838e9a0-7386-4a82-89ca-1aa09fb4fc7f,Lab Siqueira
52ccdc06-f16e-48d7-874a-18a039e890f1,21734085690,Ana Lívia Correia,2023-09-25,Triglicerideos,102.1,mg/dL,0.0,150.0,Normal,84f27623-63c9-4f7d-bf67-371489887636,Lab Mendonça
61565263-18a3-4e1b-a49f-fa6dae0ec082,21734085690,Ana Lívia Correia,2024-08-01,Colesterol Total,139.3,mg/dL,0.0,200.0,Normal,84f27623-63c9-4f7d-bf67-371489887636,Lab Mendonça
2bd84cbc-f024-4b5e-a2dd-f53e4e50519f,01436892740,Bella Campos,2024-11-27,Triglicerideos,99.9,mg/dL,0.0,150.0,Normal,84f27623-63c9-4f7d-bf67-371489887636,Lab Mendonça
a9980bfb-c7b2-4022-998e-06efcb8690c9,01436892740,Bella Campos,2024-02-28,HbA1c,4.7,%,4.0,5.6,Normal,8ca08d04-5b7f-43a7-bede-c2bb7dce81aa,Lab da Luz
e8e65cc2-88f8-4ab8-81d9-a8df93c30878,01436892740,Bella Campos,2023-07-03,Colesterol Total,248.6,mg/dL,0.0,200.0,Alterado,84f27623-63c9-4f7d-bf67-371489887636,Lab Mendonça
27e9252e-834b-4b7e-81b5-267f9bc1a7b3,06917483575,Francisco Rios,2023-09-17,Colesterol Total,219.0,mg/dL,0.0,200.0,Alterado,84f27623-63c9-4f7d-bf67-371489887636,Lab Mendonça
39e535a3-e593-47f3-9e1a-434efa3c5b89,06917483575,Francisco Rios,2024-12-23,Triglicerideos,95.6,mg/dL,0.0,150.0,Normal,8ca08d04-5b7f-43a7-bede-c2bb7dce81aa,Lab da Luz
db912397-3ced-4bdb-97b1-84e1f7704ae0,06917483575,Francisco Rios,2024-11-06,HbA1c,5.2,%,4.0,5.6,Normal,8ca08d04-5b7f-43a7-bede-c2bb7dce81aa,Lab da Luz
93494701-2dd2-443f-8ed4-ec0ad8c653f1,74532891060,Lívia Peixoto,2024-04-02,HbA1c,7.2,%,4.0,5.6,Alterado,84f27623-63c9-4f7d-bf67-371489887636,Lab Mendonça
8e433da9-8a96-4127-868e-ade4089a3c47,83679502168,Emilly Almeida,2024-06-04,HbA1c,5.5,%,4.0,5.6,Normal,8838e9a0-7386-4a82-89ca-1aa09fb4fc7f,Lab Siqueira
8acdaeab-279a-4ce8-b8a6-e65f9d2278eb,83679502168,Emilly Almeida,2024-07-17,Triglicerideos,165.1,mg/dL,0.0,150.0,Alterado,8ca08d04-5b7f-43a7-bede-c2bb7dce81aa,Lab da Luz
1751d829-571e-4f7d-8f80-23ea6adae49c,29036714869,Dra. Isabelly da Mata,2023-06-14,Glicemia de Jejum,87.6,mg/dL,70.0,99.0,Normal,84f27623-63c9-4f7d-bf67-371489887636,Lab Mendonça
43b353f1-eb13-44dd-8a3a-090ffe57d251,29036714869,Dra. Isabelly da Mata,2023-04-04,Glicemia de Jejum,93.7,mg/dL,70.0,99.0,Normal,8ca08d04-5b7f-43a7-bede-c2bb7dce81aa,Lab da Luz
0da8acba-5304-42eb-a925-54fb007d9700,29036714869,Dra. Isabelly da Mata,2024-09-06,Colesterol Total,154.3,mg/dL,0.0,200.0,Normal,8838e9a0-7386-4a82-89ca-1aa09fb4fc7f,Lab Siqueira
4665aa9b-5575-459c-8712-b6953ea34b70,29036714869,Dra. Isabelly da Mata,2023-03-07,Glicemia de Jejum,87.8,mg/dL,70.0,99.0,Normal,8ca08d04-5b7f-43a7-bede-c2bb7dce81aa,Lab da Luz
68f84b3e-83cd-480d-b500-de5e1155c652,29036714869,Dra. Isabelly da Mata,2024-01-15,HbA1c,4.6,%,4.0,5.6,Normal,8ca08d04-5b7f-43a7-bede-c2bb7dce81aa,Lab da Luz
0b36c689-882c-4f4c-b34c-fef1f7c8d2e5,41089756267,Davi Lucca Monteiro,2024-01-29,Glicemia de Jejum,98.4,mg/dL,70.0,99.0,Normal,84f27623-63c9-4f7d-bf67-371489887636,Lab Mendonça
173da616-b9f5-4998-91ef-c1a0f63e768e,08134965784,Luana Vargas,2024-12-29,Triglicerideos,135.4,mg/dL,0.0,150.0,Normal,84f27623-63c9-4f7d-bf67-371489887636,Lab Mendonça
c9ece42b-2491-4b49-a768-975d31c9a63a,08134965784,Luana Vargas,2023-06-29,Glicemia de Jejum,114.9,mg/dL,70.0,99.0,Alterado,84f27623-63c9-4f7d-bf67-371489887636,Lab Mendonça
dd19a979-113f-4907-b468-3939427f6ff6,08134965784,Luana Vargas,2024-03-25,Colesterol Total,165.8,mg/dL,0.0,200.0,Normal,84f27623-63c9-4f7d-bf67-371489887636,Lab Mendonça
f5dc775c-530d-4b7a-846d-4a0647a98af7,08134965784,Luana Vargas,2024-11-03,HbA1c,5.2,%,4.0,5.6,Normal,8838e9a0-7386-4a82-89ca-1aa09fb4fc7f,Lab Siqueira
09b1dd97-b1fe-4d6b-b119-335db989e3eb,95106283442,João Gabriel Leão,2023-02-04,HbA1c,4.4,%,4.0,5.6,Normal,8ca08d04-5b7f-43a7-bede-c2bb7dce81aa,Lab da Luz
3b321115-d314-49ca-9308-a18cda99f3d8,95106283442,João Gabriel Leão,2024-09-21,HbA1c,4.5,%,4.0,5.6,Normal,84f27623-63c9-4f7d-bf67-371489887636,Lab Mendonça
2635f1ce-ea68-4b40-8a74-65292dc50e7c,95106283442,João Gabriel Leão,2024-01-04,Glicemia de Jejum,92.7,mg/dL,70.0,99.0,Normal,8838e9a0-7386-4a82-89ca-1aa09fb4fc7f,Lab Siqueira
c24db1c0-2611-41bc-9010-4b039a2b69c4,95106283442,João Gabriel Leão,2023-06-11,Glicemia de Jejum,92.8,mg/dL,70.0,99.0,Normal,8838e9a0-7386-4a82-89ca-1aa09fb4fc7f,Lab Siqueira
c2eeabec-cc56-42e0-8e9d-2b3f37212a98,95106283442,João Gabriel Leão,2024-02-14,Triglicerideos,107.1,mg/dL,0.0,150.0,Normal,8838e9a0-7386-4a82-89ca-1aa09fb4fc7f,Lab Siqueira
866bb84d-c4a2-4f1d-b0d6-baaf4006bb95,91453086242,Theo Ramos,2024-02-20,Colesterol Total,227.6,mg/dL,0.0,200.0,Alterado,84f27623-63c9-4f7d-bf67-371489887636,Lab Mendonça
c75cd4b5-52e1-4d9f-a9c8-88bcefc03cfe,91453086242,Theo Ramos,2024-06-14,HbA1c,8.6,%,4.0,5.6,Alterado,84f27623-63c9-4f7d-bf67-371489887636,Lab Mendonça
982d57c6-4c58-4666-9420-f647624c30bc,91453086242,Theo Ramos,2023-04-03,Glicemia de Jejum,139.1,mg/dL,70.0,99.0,Alterado,8838e9a0-7386-4a82-89ca-1aa09fb4fc7f,Lab Siqueira
f0e5ce27-ca14-4857-bc41-fba4931aa179,05917823677,Calebe Azevedo,2023-12-22,Triglicerideos,89.8,mg/dL,0.0,150.0,Normal,8ca08d04-5b7f-43a7-bede-c2bb7dce81aa,Lab da Luz
9ef1cd25-7415-443c-a2c1-9b2d5abcb515,05917823677,Calebe Azevedo,2024-09-12,HbA1c,4.5,%,4.0,5.6,Normal,8ca08d04-5b7f-43a7-bede-c2bb7dce81aa,Lab da Luz
c747da41-5002-470c-974d-60e880f70669,05917823677,Calebe Azevedo,2024-02-18,Colesterol Total,220.1,mg/dL,0.0,200.0,Alterado,8838e9a0-7386-4a82-89ca-1aa09fb4fc7f,Lab Siqueira
593a4e7d-97be-437a-bde1-53be18814fec,05917823677,Calebe Azevedo,2023-09-25,Glicemia de Jejum,84.1,mg/dL,70.0,99.0,Normal,84f27623-63c9-4f7d-bf67-371489887636,Lab Mendonça
04836e3d-b2b8-4a25-9382-17069510176e,05917823677,Calebe Azevedo,2024-06-02,Colesterol Total,165.9,mg/dL,0.0,200.0,Normal,8838e9a0-7386-4a82-89ca-1aa09fb4fc7f,Lab Siqueira
6ce60786-618e-4cc3-aaec-bf6554cbe21d,32198407604,Gabrielly da Costa,2024-05-30,Glicemia de Jejum,97.6,mg/dL,70.0,99.0,Normal,84f27623-63c9-4f7d-bf67-371489887636,Lab Mendonça
0a04f846-21b9-46ac-94f4-f341cc99fc6a,79316528437,Liam da Luz,2024-06-09,Glicemia de Jejum,96.1,mg/dL,70.0,99.0,Normal,8ca08d04-5b7f-43a7-bede-c2bb7dce81aa,Lab da Luz
059cf517-3bb8-43cc-9d58-0f58ec73e203,79316528437,Liam da Luz,2024-12-11,Triglicerideos,140.2,mg/dL,0.0,150.0,Normal,8ca08d04-5b7f-43a7-bede-c2bb7dce81aa,Lab da Luz
107c5050-a625-4c62-83ee-2a1327181c47,79316528437,Liam da Luz,2024-07-30,Colesterol Total,168.6,mg/dL,0.0,200.0,Normal,8ca08d04-5b7f-43a7-bede-c2bb7dce81aa,Lab da Luz
3910fcaa-8d82-44d4-9c97-24ea9cf3783c,83410527680,Ana Liz Cunha,2024-04-14,Triglicerideos,105.2,mg/dL,0.0,150.0,Normal,8838e9a0-7386-4a82-89ca-1aa09fb4fc7f,Lab Siqueira
de4701ee-340d-444f-a68b-4314a5ffad53,83410527680,Ana Liz Cunha,2024-08-23,Colesterol Total,143.7,mg/dL,0.0,200.0,Normal,84f27623-63c9-4f7d-bf67-371489887636,Lab Mendonça
b76a72b8-30e9-4894-9dee-55c4af2a3377,83410527680,Ana Liz Cunha,2023-04-30,Colesterol Total,209.2,mg/dL,0.0,200.0,Alterado,8838e9a0-7386-4a82-89ca-1aa09fb4fc7f,Lab Siqueira
7f31ae6c-15d4-40f4-8700-0ad80a3e15d0,83410527680,Ana Liz Cunha,2024-01-27,Glicemia de Jejum,85.5,mg/dL,70.0,99.0,Normal,8ca08d04-5b7f-43a7-bede-c2bb7dce81aa,Lab da Luz
6aea142f-1d8d-42d6-b5b2-eb3a03ee2142,42153786053,Sabrina Dias,2023-11-20,HbA1c,4.7,%,4.0,5.6,Normal,84f27623-63c9-4f7d-bf67-371489887636,Lab Mendonça
cc86be50-635e-4d90-b89e-0b480ea20094,42153786053,Sabrina Dias,2024-06-12,Triglicerideos,135.3,mg/dL,0.0,150.0,Normal,8ca08d04-5b7f-43a7-bede-c2bb7dce81aa,Lab da Luz
a1bbaf5a-0ffc-455f-91cc-461ff7a77118,40386172544,Alexia Peixoto,2023-09-12,Triglicerideos,120.6,mg/dL,0.0,150.0,Normal,8838e9a0-7386-4a82-89ca-1aa09fb4fc7f,Lab Siqueira
ff69865b-538e-4f50-8d27-8ee5b3353a31,40386172544,Alexia Peixoto,2024-02-13,Glicemia de Jejum,112.2,mg/dL,70.0,99.0,Alterado,8ca08d04-5b7f-43a7-bede-c2bb7dce81aa,Lab da Luz
9b493f18-1b0e-4d3c-b92b-bf01e6ffe2e6,40386172544,Alexia Peixoto,2023-03-19,Triglicerideos,96.1,mg/dL,0.0,150.0,Normal,84f27623-63c9-4f7d-bf67-371489887636,Lab Mendonça
23496303-b2de-4ac4-a781-49c38206180d,40386172544,Alexia Peixoto,2024-05-02,HbA1c,4.8,%,4.0,5.6,Normal,84f27623-63c9-4f7d-bf67-371489887636,Lab Mendonça
424534a5-70f1-419e-b81d-85e50c515aae,40386172544,Alexia Peixoto,2023-08-12,Triglicerideos,121.1,mg/dL,0.0,150.0,Normal,8ca08d04-5b7f-43a7-bede-c2bb7dce81aa,Lab da Luz
5a6e81e2-3cd9-4275-a183-91682d0202ef,75136042907,Gabriel Castro,2024-11-30,HbA1c,7.1,%,4.0,5.6,Alterado,8ca08d04-5b7f-43a7-bede-c2bb7dce81aa,Lab da Luz
c536f7ed-06a1-437e-b24e-3ef64694c86a,75136042907,Gabriel Castro,2023-07-24,Colesterol Total,182.4,mg/dL,0.0,200.0,Normal,8838e9a0-7386-4a82-89ca-1aa09fb4fc7f,Lab Siqueira
b38f748c-9bec-44c7-aa58-ded393ff55ce,75136042907,Gabriel Castro,2023-09-29,HbA1c,5.8,%,4.0,5.6,Alterado,8838e9a0-7386-4a82-89ca-1aa09fb4fc7f,Lab Siqueira
ffd03b29-e7b5-471b-9ccc-c4cac0eedf84,75136042907,Gabriel Castro,2023-07-27,HbA1c,4.7,%,4.0,5.6,Normal,8838e9a0-7386-4a82-89ca-1aa09fb4fc7f,Lab Siqueira
df1a4fb9-b397-4347-b07b-8fe5482d3273,75136042907,Gabriel Castro,2023-06-09,Triglicerideos,120.7,mg/dL,0.0,150.0,Normal,8838e9a0-7386-4a82-89ca-1aa09fb4fc7f,Lab Siqueira
5fc69e26-6e2d-487c-a339-ba74624caac5,41873069278,Emanuella Farias,2024-11-23,Glicemia de Jejum,133.1,mg/dL,70.0,99.0,Alterado,8838e9a0-7386-4a82-89ca-1aa09fb4fc7f,Lab Siqueira
82aab72a-058b-4687-a9cb-5ce61bcac8b6,79430185675,Noah Costela,2024-07-08,Glicemia de Jejum,146.0,mg/dL,70.0,99.0,Alterado,84f27623-63c9-4f7d-bf67-371489887636,Lab Mendonça
97b7facd-2070-4cce-9ad2-099204145f16,79430185675,Noah Costela,2024-01-16,Colesterol Total,154.5,mg/dL,0.0,200.0,Normal,8838e9a0-7386-4a82-89ca-1aa09fb4fc7f,Lab Siqueira
d932a38c-ccd2-41c9-9970-c44f3af232ee,79430185675,Noah Costela,2024-05-19,Triglicerideos,153.7,mg/dL,0.0,150.0,Alterado,84f27623-63c9-4f7d-bf67-371489887636,Lab Mendonça
0736d581-2db6-4414-ae1b-3a369f8e82ae,79430185675,Noah Costela,2024-05-17,Triglicerideos,179.6,mg/dL,0.0,150.0,Alterado,84f27623-63c9-4f7d-bf67-371489887636,Lab Mendonça
717d4402-f5f2-43bf-9a36-b32316298f79,83590164298,Ana Liz Sampaio,2024-02-12,Triglicerideos,242.9,mg/dL,0.0,150.0,Critico,84f27623-63c9-4f7d-bf67-371489887636,Lab Mendonça
47e10ef9-9c62-456c-b63c-a3d0b7fcf688,83590164298,Ana Liz Sampaio,2023-02-25,HbA1c,6.2,%,4.0,5.6,Alterado,8838e9a0-7386-4a82-89ca-1aa09fb4fc7f,Lab Siqueira
6bcbbb91-22e2-4408-929a-1bcc6c76c4bf,38270945188,Sra. Gabriela Macedo,2024-07-07,Colesterol Total,151.1,mg/dL,0.0,200.0,Normal,8ca08d04-5b7f-43a7-bede-c2bb7dce81aa,Lab da Luz
f1fb261d-3cd6-487b-9c40-d8de5a065882,38270945188,Sra. Gabriela Macedo,2024-02-08,Triglicerideos,249.8,mg/dL,0.0,150.0,Critico,8838e9a0-7386-4a82-89ca-1aa09fb4fc7f,Lab Siqueira
770f66b3-bf17-4621-a2df-dd2353233440,38270945188,Sra. Gabriela Macedo,2024-04-13,HbA1c,8.0,%,4.0,5.6,Alterado,84f27623-63c9-4f7d-bf67-371489887636,Lab Mendonça
1010bec4-2abd-4033-9f64-1945f5cb31f7,38270945188,Sra. Gabriela Macedo,2023-11-20,Colesterol Total,228.4,mg/dL,0.0,200.0,Alterado,8838e9a0-7386-4a82-89ca-1aa09fb4fc7f,Lab Siqueira
7b16a4f6-5d2d-440d-bfd4-1fbdebd515de,38270945188,Sra. Gabriela Macedo,2023-01-13,Glicemia de Jejum,111.2,mg/dL,70.0,99.0,Alterado,84f27623-63c9-4f7d-bf67-371489887636,Lab Mendonça
2a2361fa-f88f-4a3b-9664-b2806ff5f499,51206943734,Marcela Mendes,2023-11-30,Glicemia de Jejum,80.0,mg/dL,70.0,99.0,Normal,8ca08d04-5b7f-43a7-bede-c2bb7dce81aa,Lab da Luz
196f201d-ae56-4c7f-b13b-e3e3d34ec343,51206943734,Marcela Mendes,2023-07-11,Triglicerideos,128.7,mg/dL,0.0,150.0,Normal,8ca08d04-5b7f-43a7-bede-c2bb7dce81aa,Lab da Luz
0ffcffd7-fe9c-41ce-84c7-6eaa322522a0,50673421961,Srta. Brenda Novais,2023-10-03,HbA1c,5.7,%,4.0,5.6,Alterado,8ca08d04-5b7f-43a7-bede-c2bb7dce81aa,Lab da Luz
2ed111d7-9685-42d6-ba01-2670dd0225d6,50673421961,Srta. Brenda Novais,2024-01-10,Triglicerideos,166.0,mg/dL,0.0,150.0,Alterado,8ca08d04-5b7f-43a7-bede-c2bb7dce81aa,Lab da Luz
64920a9a-66e8-4aa0-a663-9835590e36fd,50673421961,Srta. Brenda Novais,2024-03-10,Colesterol Total,167.8,mg/dL,0.0,200.0,Normal,8838e9a0-7386-4a82-89ca-1aa09fb4fc7f,Lab Siqueira
cc085f15-812d-4716-8370-39226ec92849,50673421961,Srta. Brenda Novais,2024-12-18,Colesterol Total,183.5,mg/dL,0.0,200.0,Normal,8838e9a0-7386-4a82-89ca-1aa09fb4fc7f,Lab Siqueira
95390201-f64f-4915-a13a-05ec51dc0732,50673421961,Srta. Brenda Novais,2024-02-15,Triglicerideos,63.8,mg/dL,0.0,150.0,Normal,8ca08d04-5b7f-43a7-bede-c2bb7dce81aa,Lab da Luz
2b9069cc-6297-4de1-9d8e-ca807842e92b,69380147287,João Vitor Viana,2024-08-08,HbA1c,7.5,%,4.0,5.6,Alterado,8ca08d04-5b7f-43a7-bede-c2bb7dce81aa,Lab da Luz
bc22c27a-dd5c-4f3b-ad08-74704547b89a,69380147287,João Vitor Viana,2023-04-13,HbA1c,5.9,%,4.0,5.6,Alterado,8838e9a0-7386-4a82-89ca-1aa09fb4fc7f,Lab Siqueira
f5e370b3-795c-4deb-8689-156f3b0e2bea,69380147287,João Vitor Viana,2023-08-30,Triglicerideos,163.3,mg/dL,0.0,150.0,Alterado,84f27623-63c9-4f7d-bf67-371489887636,Lab Mendonça
ce32c850-cfcf-4c89-8ed7-209311a7023d,91206857340,Francisco Silveira,2023-07-20,Colesterol Total,214.7,mg/dL,0.0,200.0,Alterado,8ca08d04-5b7f-43a7-bede-c2bb7dce81aa,Lab da Luz
6d5186df-47be-4894-ab87-6f71037f44e8,91206857340,Francisco Silveira,2024-04-29,HbA1c,5.7,%,4.0,5.6,Alterado,8838e9a0-7386-4a82-89ca-1aa09fb4fc7f,Lab Siqueira
21124028-8e27-41b4-ae6b-ca2e54aff7c0,91206857340,Francisco Silveira,2024-03-07,HbA1c,5.5,%,4.0,5.6,Normal,8838e9a0-7386-4a82-89ca-1aa09fb4fc7f,Lab Siqueira
06b5f216-59f8-4f1d-9b01-d4f805c20ce1,91206857340,Francisco Silveira,2024-10-07,HbA1c,5.7,%,4.0,5.6,Alterado,8ca08d04-5b7f-43a7-bede-c2bb7dce81aa,Lab da Luz
fbd7e3d4-5017-4a4c-a93e-d381c0d704c5,91206857340,Francisco Silveira,2024-05-13,Triglicerideos,143.9,mg/dL,0.0,150.0,Normal,84f27623-63c9-4f7d-bf67-371489887636,Lab Mendonça
e5ad7d09-3999-433f-8ae4-09d9538a5ad0,25047698300,Dr. Davi Miguel Fonseca,2024-02-12,Glicemia de Jejum,109.7,mg/dL,70.0,99.0,Alterado,8ca08d04-5b7f-43a7-bede-c2bb7dce81aa,Lab da Luz
5a5515e2-7170-4bc3-8e92-071c807ba301,25047698300,Dr. Davi Miguel Fonseca,2023-03-03,HbA1c,5.4,%,4.0,5.6,Normal,8838e9a0-7386-4a82-89ca-1aa09fb4fc7f,Lab Siqueira
dd825ad8-7dab-4823-b7db-6728640b194a,25047698300,Dr. Davi Miguel Fonseca,2024-05-02,Triglicerideos,184.3,mg/dL,0.0,150.0,Alterado,8838e9a0-7386-4a82-89ca-1aa09fb4fc7f,Lab Siqueira
5675f9a2-6657-40d1-a856-1e2199d23028,36741820507,Arthur Miguel da Luz,2023-09-24,Triglicerideos,167.4,mg/dL,0.0,150.0,Alterado,8ca08d04-5b7f-43a7-bede-c2bb7dce81aa,Lab da Luz
761474ca-17a4-4883-9435-1d93dc1299d7,80594261767,Luan Silva,2023-12-19,Triglicerideos,181.5,mg/dL,0.0,150.0,Alterado,8ca08d04-5b7f-43a7-bede-c2bb7dce81aa,Lab da Luz
3c2d48bd-0786-419c-b46e-5c434f384d16,80594261767,Luan Silva,2023-05-05,Colesterol Total,158.2,mg/dL,0.0,200.0,Normal,8838e9a0-7386-4a82-89ca-1aa09fb4fc7f,Lab Siqueira
8b6dbfc2-35ff-4291-875f-9f6c4f9596df,80594261767,Luan Silva,2024-08-13,HbA1c,7.7,%,4.0,5.6,Alterado,8ca08d04-5b7f-43a7-bede-c2bb7dce81aa,Lab da Luz
1e4d96b2-5f5f-401a-98d3-1986f07beb9c,07193682512,Dr. Miguel Correia,2023-10-19,HbA1c,5.5,%,4.0,5.6,Normal,84f27623-63c9-4f7d-bf67-371489887636,Lab Mendonça
1a11b1f0-498a-4e40-9fce-42d757864e59,07193682512,Dr. Miguel Correia,2024-11-20,Triglicerideos,208.6,mg/dL,0.0,150.0,Critico,8ca08d04-5b7f-43a7-bede-c2bb7dce81aa,Lab da Luz
917ae7c1-9434-44c9-b7a3-8be51a26f213,07193682512,Dr. Miguel Correia,2024-04-02,Colesterol Total,210.9,mg/dL,0.0,200.0,Alterado,84f27623-63c9-4f7d-bf67-371489887636,Lab Mendonça
d00a77ca-b471-477e-b775-672481026ef0,07193682512,Dr. Miguel Correia,2024-09-20,Colesterol Total,142.2,mg/dL,0.0,200.0,Normal,8838e9a0-7386-4a82-89ca-1aa09fb4fc7f,Lab Siqueira
d2dfa583-3824-4151-83d8-3d8a6cb3f1f9,07193682512,Dr. Miguel Correia,2024-10-08,Colesterol Total,209.3,mg/dL,0.0,200.0,Alterado,8ca08d04-5b7f-43a7-bede-c2bb7dce81aa,Lab da Luz
668b86ca-d6bd-4574-ae1e-8830fab60270,10964735857,Helena Souza,2024-03-07,Triglicerideos,165.2,mg/dL,0.0,150.0,Alterado,8838e9a0-7386-4a82-89ca-1aa09fb4fc7f,Lab Siqueira
34827ab6-7cbb-4889-82e0-39a1243991d4,10964735857,Helena Souza,2023-03-15,Colesterol Total,154.7,mg/dL,0.0,200.0,Normal,84f27623-63c9-4f7d-bf67-371489887636,Lab Mendonça
0fe3a9bc-6a0d-45e6-a4bd-21f07216827c,60137542844,Vinícius Albuquerque,2023-08-22,Triglicerideos,140.5,mg/dL,0.0,150.0,Normal,8838e9a0-7386-4a82-89ca-1aa09fb4fc7f,Lab Siqueira
86352dbf-614f-4f76-89f8-954db7e8b214,52970641801,Luiz Henrique Nogueira,2024-12-28,Triglicerideos,122.1,mg/dL,0.0,150.0,Normal,8ca08d04-5b7f-43a7-bede-c2bb7dce81aa,Lab da Luz
8a1599c1-a94c-4f67-b61e-62cb0fb7bab1,52970641801,Luiz Henrique Nogueira,2023-10-05,Colesterol Total,215.6,mg/dL,0.0,200.0,Alterado,8ca08d04-5b7f-43a7-bede-c2bb7dce81aa,Lab da Luz
4ce314c9-c6b0-45a2-a30c-5c9cc08a1b95,52970641801,Luiz Henrique Nogueira,2024-08-24,Triglicerideos,139.5,mg/dL,0.0,150.0,Normal,8ca08d04-5b7f-43a7-bede-c2bb7dce81aa,Lab da Luz
638d1473-d8cf-4c81-9c4f-dcd69236a78b,03417985684,Igor Guerra,2023-06-21,Colesterol Total,211.4,mg/dL,0.0,200.0,Alterado,8ca08d04-5b7f-43a7-bede-c2bb7dce81aa,Lab da Luz
1ff5b028-b6f9-4b1f-b252-509dd70b4044,03417985684,Igor Guerra,2023-05-09,Glicemia de Jejum,77.8,mg/dL,70.0,99.0,Normal,8838e9a0-7386-4a82-89ca-1aa09fb4fc7f,Lab Siqueira
4d35aed9-0adb-4fba-93b3-19fdba38ee5a,03417985684,Igor Guerra,2024-11-08,HbA1c,4.6,%,4.0,5.6,Normal,84f27623-63c9-4f7d-bf67-371489887636,Lab Mendonça
1c939703-d30e-4d4f-8163-5843cc425861,03417985684,Igor Guerra,2023-08-04,Glicemia de Jejum,98.8,mg/dL,70.0,99.0,Normal,8ca08d04-5b7f-43a7-bede-c2bb7dce81aa,Lab da Luz
4859c048-0842-49d7-83a1-39faec590ed8,03417985684,Igor Guerra,2023-04-16,Colesterol Total,228.2,mg/dL,0.0,200.0,Alterado,8838e9a0-7386-4a82-89ca-1aa09fb4fc7f,Lab Siqueira
a0259c4b-fcef-4a8e-ab88-16777275b061,53681409242,Sr. Lorenzo Rios,2024-07-15,Colesterol Total,198.7,mg/dL,0.0,200.0,Normal,8838e9a0-7386-4a82-89ca-1aa09fb4fc7f,Lab Siqueira
